79.406.940/0001-35,BRASSARD SA.,5.3,13217-520,1654,Rua Ross,82409085356
20.361.656/0001-47,DELAROSA SA.,4.9,36130-439,2883,Vila Mills,52117126909
04.128.260/0001-06,WILLIS ME.,7.5,84086-958,3478,Avenida Smith,85168412473
64.478.572/0001-63,COX LTDA.,3.5,47170-712,6559,Rodovia Charles,40293483996
30.913.873/0001-56,MCHENDRY INC.,9.8,34931-958,2877,Vila Kidd,55279931591
16.398.635/0001-29,JARRELL LTDA.,7.9,61651-783,3937,Avenida Bruce,79941526468
24.381.242/0001-30,FARMER INC.,8.9,50075-188,4856,Rodovia Brown,28723962281
58.727.531/0001-60,MORENO ME.,1.5,47546-459,4779,Parque Hemmings,31206608844
81.831.652/0001-70,SHINN LTDA.,6.7,64377-723,7412,Vila Mott,62248292544
55.645.716/0001-38,,7.2,28107-554,5766,Rodovia Khan,51758111173
93.576.984/0001-34,BADGER LTDA.,0.9,33727-353,8784,Avenida Moss,93753437279
71.782.096/0001-35,CARTER SA.,0.5,25541-602,859,Rua Allen,48892924260
62.545.077/0001-02,,7.8,57791-898,4359,Condomínio Rivas,37680303453
40.313.972/0001-50,RAKOWSKI ME.,1.5,32539-732,1332,Rodovia Thomas,2690203614
90.419.683/0001-09,CANTY ME.,4.7,92454-570,7973,Rua Williams,39429682851
94.001.442/0001-04,WOODSIDE INC.,6.9,76692-610,4676,Parque Evans,4193573599
98.110.658/0001-50,DIMAGGIO SA.,6.9,20410-884,7027,Vila Allen,16663915582
69.710.707/0001-98,BARRETT LTDA.,0.2,45660-858,208,Condomínio Alvarado,34870613465
03.095.864/0001-22,ROSENZWEIG LTDA.,4.0,68304-278,8690,Condomínio Devilbiss,34463294378
88.204.297/0001-58,CARTER ME.,7.6,97023-342,7484,Rua Dixon,77862304912
74.434.427/0001-34,MORTON ME.,3.4,56089-573,944,Avenida Kirkpatrick,52983542410
51.905.553/0001-24,ECKHARDT LTDA.,4.7,13229-445,7213,Sitio Brimmer,27205691209
70.774.315/0001-71,PANNELL ME.,2.2,16382-567,1503,Parque Morse,55210115835
39.618.704/0001-68,BRADFORD LTDA.,0.2,58262-684,3045,Rodovia Gregory,99244251395
92.862.062/0001-20,DANIEL INC.,6.6,90249-862,2332,Vila Topete,94758254602
69.446.756/0001-65,LOVE LTDA.,1.5,79868-909,3484,Condomínio Susko,81655233389
68.873.823/0001-65,MELE LTDA.,3.2,,727,Praça Lackland,66854065218
01.332.208/0001-70,COOPER INC.,5.7,15927-200,7902,Parque Warren,
67.484.355/0001-74,LEWIS INC.,0.0,79926-283,613,Rodovia Sears,75203976712
66.123.891/0001-81,GOARD LTDA.,0.4,69865-923,3466,Vila Taylor,55608051618
32.937.357/0001-97,SANDOVAL INC.,5.1,82487-808,8637,Rua Walls,15518986723
78.623.756/0001-84,LEWIS ME.,1.1,24835-833,1731,Condomínio Lorenzana,85863119755
50.684.647/0001-58,SCOTT INC.,0.4,73498-526,3751,Vila Copstead,88361004955
36.195.889/0001-57,TAYLOR SA.,2.7,96337-819,0,Vila Mccarthy,92712315404
26.729.660/0001-00,AVILA LTDA.,0.8,52967-849,2703,Sitio Banas,88711216657
65.319.503/0001-70,SMITH LTDA.,6.3,87548-831,129,Parque Martinez,40678874391
15.789.391/0001-42,TURNER SA.,5.8,68858-219,4574,Rua Vaughn,
95.397.366/0001-52,ROMANO SA.,2.2,16841-382,5241,Sitio Chun,49608134457
16.026.323/0001-94,MCDONALD LTDA.,0.0,,8360,Sitio Edge,47138676686
85.926.685/0001-54,BRUMLEVE INC.,9.4,63177-421,6201,Praça Fink,62188643606
57.809.082/0001-37,MARTIN SA.,1.9,17411-723,3669,Rodovia Rodriquez,12232209424
75.095.397/0001-41,CANDELARIA SA.,2.8,33307-814,2805,Praça Casady,48807902626
55.790.626/0001-30,DEMAIO SA.,5.3,19627-547,3915,Parque Duren,85637227247
30.077.481/0001-02,MESTAD LTDA.,3.4,46659-744,1916,Parque Crockett,9929722284
51.531.587/0001-04,KIM INC.,0.3,77880-831,3607,Rodovia Hartzell,24325836064
36.060.551/0001-98,HENDRICKS INC.,6.5,12068-437,2750,Rodovia Jonson,62857201236
93.153.090/0001-31,DIAZ SA.,3.2,70251-380,5941,Rodovia Avila,65849701425
90.045.435/0001-45,CANTY INC.,2.6,64684-425,4185,Rodovia Vallejo,83735133720
24.252.030/0001-53,BULLOCK INC.,3.1,31491-973,3542,Vila Brown,65768645275
73.297.222/0001-91,HAYS ME.,8.8,95211-538,2453,Parque Callaway,93861189363
21.048.300/0001-10,BAY INC.,1.1,43919-142,9522,Praça Bishop,72229743330
71.576.619/0001-97,EVANS SA.,9.8,86579-515,8,Vila Scott,43308482946
48.008.250/0001-02,LOPEZ INC.,2.2,94957-656,7887,Praça Harris,55941072941
78.245.325/0001-21,SILVESTRI SA.,7.7,33610-761,5155,Rua Johnson,95458784554
17.593.613/0001-82,MARTIN SA.,6.4,26676-171,2487,Sitio Bailey,23469372006
26.929.108/0001-57,RACINE INC.,6.6,90623-396,7669,Parque Boatright,79830957854
31.121.155/0001-00,MCDONALD LTDA.,8.8,31289-759,9526,Rodovia Green,66542245312
11.569.334/0001-05,STOCKS SA.,0.0,51008-829,4019,Condomínio Mccabe,92938221533
22.353.923/0001-60,LONON LTDA.,5.5,28139-897,756,Praça Champlin,89138211147
93.674.857/0001-78,CABRAL ME.,6.3,31568-964,0,,32701964002
24.806.400/0001-57,,4.9,78724-902,2286,Sitio Jackson,34731455419
70.084.087/0001-08,SMITH SA.,7.2,84544-600,8975,Parque Rogers,40546153367
77.084.019/0001-98,MONTGOMERY SA.,0.0,99491-702,9060,Praça Cleary,62353404639
31.360.406/0001-09,,2.5,63426-746,3529,Praça Ecklund,37910247456
97.104.616/0001-44,HANCOCK INC.,6.3,86916-455,4759,Sitio Cromwell,34341392898
35.188.956/0001-43,KERNS LTDA.,9.3,82333-303,5981,Rua Ramaudar,38893931724
72.781.652/0001-11,BERG LTDA.,6.4,87466-353,1561,Sitio Davis,81394709248
01.755.320/0001-14,STEADMAN INC.,6.9,37629-251,330,Parque Gleason,65209322667
03.629.254/0001-61,OUBRE LTDA.,2.7,36957-584,3998,Parque Cox,56254763205
15.312.087/0001-00,CANIPE ME.,7.4,65765-118,4453,Avenida Adam,57482393429
82.796.846/0001-44,TIPTON ME.,2.0,24968-540,3307,Sitio Mccall,66587909391
47.679.752/0001-94,MERHAR ME.,0.6,13433-242,8684,Condomínio Gonzalez,41495405566
46.924.409/0001-03,ROUDEBUSH INC.,3.2,79023-277,209,Praça Barker,8148579439
03.484.715/0001-55,PELAEZ INC.,7.3,64704-801,7696,Rua Aviles,18848123666
51.040.824/0001-26,LOPEZ LTDA.,8.2,70710-962,7474,Vila Schulz,7071683488
46.586.932/0001-69,LABONTE INC.,6.0,29068-917,6664,Sitio Yankee,79810177625
39.233.641/0001-21,WEBER SA.,3.4,93196-955,3070,,91668178232
69.334.821/0001-60,LAWSON SA.,2.6,76393-727,7397,Rodovia Waites,24225579582
23.228.175/0001-56,FAURRIETA LTDA.,0.0,38430-221,4181,Vila Thomas,19692112704
48.835.255/0001-09,CORLEY LTDA.,10.0,32097-296,255,Avenida Johnson,
29.338.767/0001-07,CHRISTIAN INC.,1.2,61335-478,2388,Condomínio Riley,57161501247
86.402.460/0001-61,WHITAKER SA.,8.8,52453-352,2263,Sitio Skaggs,77847213709
49.849.574/0001-28,VALDES LTDA.,0.4,96945-429,7045,Condomínio Crenshaw,91326545531
20.613.195/0001-52,FRATUS SA.,4.1,91201-108,0,Praça Cherry,24509305755
20.589.201/0001-83,MITCHELL SA.,6.0,76239-796,8249,Rodovia Godwin,24490014950
51.491.598/0001-08,FERRELL SA.,5.6,68549-928,9737,Vila Brubaker,49717145270
68.552.015/0001-04,CAVAZOS ME.,7.8,,3811,Rodovia Bodey,78320212088
45.607.431/0001-59,GRIFFIN LTDA.,0.0,66040-370,2406,Condomínio Hendler,4151509582
34.345.912/0001-17,ACUNA ME.,5.3,92763-197,989,Parque Torres,9813504951
72.777.056/0001-68,GOWANS INC.,4.2,25934-322,7809,Condomínio Gray,68151175647
86.329.294/0001-15,SIROIS LTDA.,1.2,25656-211,1168,Avenida Garcia,86665518704
41.294.382/0001-90,MITCHELL SA.,7.2,32390-775,8150,,4533752053
40.830.585/0001-91,PAUL LTDA.,5.4,52639-459,1017,Praça Wright,32487611640
40.786.354/0001-28,ALLEN ME.,4.6,46338-186,518,Parque King,80918294835
61.136.491/0001-97,STEWART SA.,6.8,72525-409,2064,Parque Langehennig,99868646752
54.094.339/0001-23,FLORIDO ME.,0.0,36029-341,7140,,50853903220
16.001.221/0001-14,SLOAN LTDA.,0.0,73958-622,2735,Rua Karpinen,45930336897
60.178.316/0001-08,GOSNELL LTDA.,1.2,,4644,Rodovia Wade,85682833431
95.780.915/0001-73,MANERY INC.,5.1,76378-680,0,Rua Allen,59448261823
66.624.583/0001-30,ARREDONDO SA.,2.2,54464-666,5393,Praça Arnold,10410516111
57.089.467/0001-77,LEBARON ME.,2.8,77620-107,8081,Vila Malley,99460051025
15.646.582/0001-55,LOPEZ SA.,7.7,86079-153,2739,Avenida Coleman,26106657939
85.917.743/0001-83,GENTRY LTDA.,9.8,42602-886,2296,Parque Kelly,61195598137
32.173.945/0001-00,CARHART SA.,3.4,70651-174,7454,Condomínio Hileman,83378702062
96.552.784/0001-30,MUSANTE SA.,10.0,83794-875,2870,Avenida Furman,5536649204
37.423.071/0001-07,STORM LTDA.,0.0,85526-473,1537,Rua Hare,
21.236.714/0001-73,MARTIS LTDA.,7.4,90771-773,5757,Praça Brown,48806954685
36.893.535/0001-86,CURRY SA.,9.5,42401-869,0,Sitio Cauterucci,8926188390
03.990.791/0001-32,FARISH LTDA.,8.4,37847-911,6708,Parque Fain,84426869882
66.918.376/0001-98,SANDOW LTDA.,7.5,87142-347,0,Rua Shafer,10182253469
96.473.504/0001-06,COLEMAN LTDA.,7.4,56932-334,6691,Rodovia Murphy,51524735544
51.329.987/0001-23,CALLAHAN SA.,1.0,88941-239,3986,Avenida Brown,
75.231.688/0001-10,WILSON INC.,0.0,55362-994,9724,Sitio Sullivan,81374912241
23.381.674/0001-89,CALVERY INC.,5.5,84558-725,5014,Parque Thompson,69240086383
52.842.787/0001-32,PATAGUE INC.,6.1,92331-511,9249,Avenida Mccoy,89512012024
19.776.774/0001-37,LEDUC ME.,9.5,69910-295,4320,Rodovia Thompson,27338063828
30.178.950/0001-71,PARKER SA.,9.3,98664-725,2311,Condomínio Holbert,29717947768
21.978.196/0001-63,CHEEK LTDA.,6.7,27626-690,6719,Rodovia Vaught,5743918326
41.472.489/0001-81,VANEK SA.,5.6,91675-816,8938,Rodovia Charles,93286144812
08.956.906/0001-96,MURGIA ME.,3.9,58943-458,5785,Rodovia Madsen,84161865248
06.009.381/0001-56,BURT ME.,4.2,86716-785,2255,Rua Gonzalez,24768378200
02.891.161/0001-48,THOMAS ME.,8.6,74944-944,1508,Sitio Colon,43910269725
37.201.372/0001-96,WILSON SA.,6.9,51847-757,9034,,93534265937
64.570.818/0001-22,VALERA INC.,6.2,52749-404,0,Rodovia Wang,89514171419
41.894.419/0001-11,RENTERIA SA.,0.0,68137-826,5250,Parque Doggett,46984778171
86.236.704/0001-83,MANNING INC.,5.8,11247-705,2224,Praça Tudor,11487977041
47.187.348/0001-01,JOHNSON SA.,1.7,37228-519,2320,Rodovia Collins,35208538054
10.577.543/0001-20,BURKLEY INC.,8.4,76823-102,9870,Praça Clyde,56628251809
09.470.827/0001-33,MELARA SA.,7.9,25020-183,4766,Rodovia Johnson,83694867663
61.726.934/0001-08,SIEGEL SA.,0.0,54981-223,9001,Sitio Groff,25550178716
68.987.816/0001-94,KNOTTS INC.,4.8,84092-666,0,,4159889837
69.376.610/0001-90,ANDERSON ME.,3.4,98365-591,5156,,15567903544
33.666.713/0001-48,ROBERGE ME.,5.4,11375-975,8216,Rodovia Sheikh,48185598359
34.183.133/0001-62,RAMIREZ ME.,0.7,,6872,Praça Powell,35174386152
87.710.344/0001-72,WILSON INC.,0.1,73189-594,9608,Praça Evans,60989825761
81.657.385/0001-66,,9.4,86034-708,980,Sitio Gleason,34952881358
69.141.367/0001-21,WHITE INC.,2.6,71561-545,4311,Praça Cyr,83589506454
20.203.674/0001-09,STONE LTDA.,6.0,24290-469,2519,Vila Caughlin,39365058553
64.611.196/0001-33,COLE INC.,8.0,87716-782,939,Rua Mcelroy,71352478684
57.131.099/0001-88,GRIFFIN SA.,0.0,90908-104,4855,Condomínio Simmons,94863003928
12.378.757/0001-00,HAYS INC.,3.9,89229-730,9365,Rua Wyatt,71110209002
97.151.146/0001-70,ELLIS INC.,0.0,65107-714,6401,Rua Sosa,34215474807
55.037.885/0001-95,RODRIGUEZ LTDA.,0.0,38588-300,369,Sitio Poirier,7026179391
64.317.655/0001-70,COLEMAN INC.,4.8,65805-748,6757,Praça Beausoleil,90451332865
09.107.539/0001-19,RUSSELL LTDA.,9.3,88343-903,9769,Parque Benigno,48297408769
32.193.181/0001-06,SULLIVAN LTDA.,1.7,72301-629,2794,Vila Siegmund,98551834389
89.436.833/0001-03,STASSINOS SA.,8.6,28758-730,0,Sitio Babcock,75731494888
44.084.825/0001-07,ROSAS LTDA.,3.9,28686-265,6720,Vila Crabtree,33435738253
79.852.484/0001-57,KANE SA.,9.3,67504-770,0,Condomínio Delancey,65797946621
53.318.566/0001-22,KLEIN INC.,6.1,28819-220,4178,Sitio Parnell,1760709651
94.217.323/0001-85,SHIPLEY SA.,6.5,56390-567,2765,Condomínio Sousa,18966683083
24.727.145/0001-57,STEVENSON ME.,3.4,,4300,Rodovia Rozek,36302676916
21.108.380/0001-52,STAPLETON SA.,8.6,59911-264,642,Vila Crock,44471221593
80.836.101/0001-36,CROWE INC.,2.4,57503-180,2100,Praça Mohr,74759716732
26.924.155/0001-08,BOHNEN ME.,5.7,99026-292,971,Avenida Randall,42340083980
06.284.237/0001-28,WILLIAMS ME.,9.7,,9691,Avenida Jones,75217632170
24.094.318/0001-47,GONZALES SA.,5.7,72555-572,7331,Condomínio Jacoby,53592347879
66.409.875/0001-50,EPLIN SA.,3.8,92779-645,2438,Parque Robertson,54779769791
54.109.087/0001-69,,2.0,13603-256,0,Vila Jaime,37973099879
51.264.015/0001-06,PICKARD SA.,7.9,95208-988,5516,Sitio Alvarado,23605744618
60.560.423/0001-98,CRAMER LTDA.,5.5,73599-263,1511,Sitio Michaels,81897462576
20.579.814/0001-30,LEAVITT LTDA.,7.0,,5436,Vila Corkins,63346248231
47.773.134/0001-09,EDMOND ME.,1.5,35910-930,7657,Praça Franks,59928382602
01.742.532/0001-67,FOSTER SA.,5.6,90753-380,2566,Praça Garrison,
65.758.886/0001-82,JOHNSON ME.,2.7,34539-261,8998,Parque Charpia,26350016401
59.272.049/0001-46,BONNEY SA.,0.0,55706-231,331,Rua Conkle,68447397862
35.301.854/0001-92,RAMIN INC.,0.7,43193-161,8002,Rodovia Harrison,32777011331
49.634.276/0001-10,OLIVER LTDA.,3.3,83455-571,4127,Avenida Vasquez,63558574503
65.407.323/0001-40,RAMSEY SA.,5.3,66481-246,1773,Vila Johnson,9151694502
12.021.399/0001-76,SULLIVAN ME.,7.4,90328-520,2463,Sitio Roth,14740324597
12.263.961/0001-78,,5.3,41406-232,9619,Vila Bouley,
51.463.673/0001-19,DUFFY LTDA.,2.9,97478-395,4758,Rua Weaver,75414047949
07.077.080/0001-22,ZACHARIAS INC.,0.0,58029-179,6311,Rua Olsen,73819464595
25.613.954/0001-09,TROGDON LTDA.,3.1,87705-439,6002,Vila Jones,28993354694
59.172.654/0001-45,JONES SA.,0.7,85349-750,7109,Condomínio Sanders,74331874705
59.286.856/0001-18,COLE ME.,7.0,34320-630,1457,Rodovia Branchaud,
48.054.383/0001-07,HOWARD ME.,0.2,96526-597,4480,Avenida Crawford,63387586664
51.977.190/0001-32,CASTILLO SA.,0.1,67851-802,2326,Avenida Wesley,32345078025
72.354.002/0001-90,LIPPERT INC.,3.5,10324-166,493,Praça Mason,64966652370
40.038.488/0001-60,MACEDO ME.,0.0,59377-956,8534,Avenida Lantz,94763798221
89.622.345/0001-90,MCDONALD INC.,5.2,77111-474,5552,Parque Kidd,97826683259
06.923.814/0001-84,GARCIA INC.,10.0,62052-421,2750,Vila Lawrence,94792749151
14.882.705/0001-94,SHELTON SA.,0.0,42915-528,0,Rodovia Watkins,79333417938
99.972.890/0001-60,GILLISS INC.,8.0,96765-369,6951,Rua Mcmahan,48719151301
70.290.893/0001-32,DUSTMAN INC.,1.0,24089-886,7955,Rodovia Macdonald,77593778871
11.798.230/0001-64,ALGUIRE ME.,0.5,72093-797,7111,Sitio Miller,85856469684
58.114.384/0001-53,EVERSOLE LTDA.,9.1,61483-601,3580,Avenida Geyer,35421758743
31.588.615/0001-04,LATHAM SA.,1.9,70467-392,6010,Avenida Hackney,13565951982
76.388.951/0001-41,BEACH SA.,9.4,31655-235,9967,Parque Pond,69238877678
37.254.277/0001-50,IVERSON LTDA.,9.3,20094-516,8470,Praça Finch,14986614597
01.452.189/0001-16,ALDRIDGE INC.,9.8,,5543,Sitio Calicott,96171592759
99.044.853/0001-92,LEACH LTDA.,7.7,52188-119,9206,Sitio Orr,18532045611
91.213.841/0001-32,WOODALL LTDA.,7.0,18181-364,4923,Condomínio Bower,69592345790
99.428.791/0001-12,GRAY LTDA.,3.2,24943-551,8389,Avenida Gaines,43144807890
22.529.292/0001-97,SHERIDAN ME.,8.5,47396-523,696,Avenida Dvorak,59342749173
87.474.732/0001-00,LEBEL SA.,8.9,69161-651,3401,Avenida Greene,53584513440
17.718.915/0001-30,BERNHARDT ME.,7.3,89603-122,1637,Condomínio Roe,89882301870
89.241.750/0001-69,WILSON LTDA.,1.7,33444-911,6855,Sitio Lazor,68521546746
93.890.727/0001-72,BOWER ME.,3.9,48179-410,646,Condomínio Mercado,28479034511
12.963.810/0001-22,ASBELL LTDA.,10.0,82300-455,9855,Sitio Pasion,
94.461.091/0001-06,TWILLEY ME.,6.5,64380-533,6291,Rodovia Hartzog,27605617637
10.160.871/0001-26,RUDZINSKI ME.,8.3,60587-580,5650,Parque Hussey,75462724904
24.484.095/0001-24,FARNSWORTH ME.,5.4,15385-441,721,Rua Swartz,14185793114
37.022.273/0001-47,GOODSON ME.,10.0,56394-420,0,Avenida Komara,25249125528
02.974.531/0001-00,STEWART LTDA.,1.0,64288-154,0,Parque Strother,54943868944
82.619.817/0001-07,,4.1,52517-592,8166,Parque Allan,50472979556
01.562.614/0001-20,JOLLY ME.,5.4,72582-946,5057,Vila Casey,73574521811
74.279.930/0001-62,PLASKETT LTDA.,4.5,17116-620,2523,Rua Head,39686802880
69.828.156/0001-61,TROUTMAN INC.,5.9,79958-584,3080,Vila Estwick,6938118856
78.396.705/0001-67,SALAZAR LTDA.,5.2,35674-299,2303,Sitio Watts,54584939433
98.206.097/0001-98,GUZMAN ME.,9.2,14257-530,7691,Avenida Oliveras,94699967160
49.077.707/0001-95,TYREE SA.,6.2,47014-192,772,Avenida Stoudenmire,5288093989
91.868.696/0001-28,SMITH INC.,0.9,45492-719,1108,Rodovia Abrew,16334664869
06.085.432/0001-29,TUCKER INC.,7.0,31416-751,4753,Sitio Ross,48534716231
41.314.060/0001-66,JOHNSON SA.,9.1,61979-540,467,Praça Silva,76948371484
11.139.075/0001-74,HAMILTON SA.,0.1,35099-735,5485,Rua Bradley,97680507048
73.880.043/0001-82,KAWAMOTO INC.,2.0,74217-573,1726,Condomínio Christiansen,13417241616
93.997.305/0001-09,BRYCE INC.,8.4,69496-868,5094,Vila Backman,6792428106
96.407.395/0001-10,MONSON ME.,9.8,20737-246,32,Vila Haire,88960658933
30.849.489/0001-31,DICUS SA.,4.6,66087-592,4736,Rodovia Cortez,3192838754
83.158.038/0001-14,PAYTON INC.,1.4,30181-818,6138,Sitio Aquino,
00.069.481/0001-91,HILL ME.,1.3,49016-613,5241,Condomínio Gray,53534847769
69.720.166/0001-89,WILCOX INC.,7.8,76627-800,1531,Rua Jolin,74641017234
77.836.510/0001-28,FLETCHER SA.,0.0,48022-179,72,,24791665843
00.382.827/0001-07,MARTIN SA.,7.5,50645-714,8868,Praça Lewis,78855342224
88.313.965/0001-85,PATTERSON LTDA.,5.8,10420-182,687,Condomínio Santangelo,37373945637
46.228.117/0001-28,JORDAN LTDA.,0.4,99436-285,3820,Rodovia Arroyo,61322322929
44.949.273/0001-52,SANCHES SA.,1.4,74068-849,197,Condomínio Rodriguez,26839676320
97.252.121/0001-62,HIGGINS INC.,3.6,75834-165,8257,Rua Day,9525254620
56.883.952/0001-55,LARSON ME.,1.3,15745-380,6460,Parque Gumpert,65374162084
42.900.243/0001-26,SELLARS SA.,6.2,15657-638,2721,Rodovia Lovett,56888947534
01.896.134/0001-03,TEMPLE SA.,8.4,39492-308,2860,,47390203912
78.851.156/0001-73,COY INC.,9.3,61375-481,4351,Avenida Carpenter,56875979485
24.373.218/0001-50,HAUPT LTDA.,4.9,32458-918,4045,Rua Grimaldo,42870737523
34.795.459/0001-40,MAYFIELD SA.,2.5,77302-789,4568,Sitio Harwell,17269399659
16.520.987/0001-05,OLIVEIRA SA.,2.3,54683-288,6216,Condomínio Peterson,44555294586
15.286.595/0001-60,COLLIVER LTDA.,7.9,90748-364,6067,Praça Sisco,38291249406
77.857.917/0001-31,HARRIS SA.,4.3,72717-660,4976,Condomínio Griffin,10160871602
78.623.057/0001-34,CARROLL INC.,5.5,28140-153,3688,Praça Beddo,35287615816
95.074.934/0001-84,,8.6,45552-545,3398,Parque Elms,29983643487
50.955.273/0001-68,WARDEN ME.,8.4,78879-837,7522,Vila Smith,98284077036
67.408.262/0001-60,KING ME.,8.7,77814-706,6332,Rodovia Burger,3488815635
98.997.017/0001-60,FORTENBERRY SA.,0.1,27304-150,1248,Rodovia Cardona,40576992218
25.064.224/0001-98,STROPE INC.,8.7,80244-652,0,Rodovia Goetz,37985906970
96.938.597/0001-99,BOYDA SA.,0.2,57392-184,420,Parque Waddill,32198871824
97.401.930/0001-99,MALOY SA.,3.6,14978-480,9964,Avenida Beason,52801895940
93.998.368/0001-71,STILLWELL LTDA.,9.7,34199-433,5217,Rodovia Carnahan,39316968950
17.125.984/0001-30,,1.4,47691-494,3704,Avenida Hogan,54191243436
08.215.331/0001-50,REYES ME.,3.9,49054-400,1076,,62333885767
00.547.080/0001-08,GRAHAM SA.,2.3,56496-300,4769,Parque Douglas,78885644402
63.771.208/0001-24,MAFFEI INC.,9.9,18902-873,9348,Rodovia Knowles,60409261030
50.099.745/0001-28,HIGDON LTDA.,2.7,31110-203,3582,Avenida Diaz,23279759338
77.277.077/0001-38,LUCIANO ME.,0.2,90018-953,5484,,98832701788
78.867.834/0001-96,GOLDSMITH SA.,2.2,74463-990,4058,Praça Shattuck,63768701745
85.669.273/0001-86,LEVY SA.,6.5,40816-570,5196,,49979879490
87.160.611/0001-85,BERTSCH INC.,0.7,31307-149,6133,Rua Bingham,13483242614
63.116.577/0001-83,,9.9,95857-158,872,Parque Maddux,68426977344
87.676.873/0001-05,CHENOWETH SA.,4.7,73444-797,2696,Vila Johnson,63354886133
59.369.457/0001-10,GONZALEZ SA.,4.7,64249-233,4473,Parque Lambert,81994455542
48.464.801/0001-34,CONRAD INC.,0.1,54574-661,730,Avenida Wilson,39811365302
31.338.995/0001-29,COX SA.,9.6,44092-160,7548,Parque Montgomery,70456405604
73.547.887/0001-06,GARCIA SA.,3.9,94836-194,4046,Parque Holifeild,61192786191
07.928.764/0001-90,GAUDET ME.,0.0,80045-836,7504,Avenida Wells,44661234709
83.086.406/0001-66,BOTTONI INC.,5.0,88428-777,1454,Rua Brown,84449578324
74.162.880/0001-39,GILMORE SA.,4.8,34674-898,6712,Sitio Pearson,9791631424
19.556.716/0001-06,LUNDQUIST SA.,3.3,,9777,Avenida Kirchoff,24257933087
86.764.041/0001-70,LAWRENCE SA.,1.9,72256-139,329,Parque Major,60822297865
89.002.216/0001-08,ALLEYNE INC.,1.0,13706-849,1527,Condomínio Fuller,21298855747
44.030.305/0001-11,DUNBAR ME.,2.7,56274-948,7244,Vila Henderson,35477169661
75.670.841/0001-05,MARTIN SA.,3.6,49576-212,454,Vila Germain,96566908923
37.961.863/0001-35,BRASE LTDA.,4.7,88099-314,8454,Rodovia Barnett,91142671320
89.804.990/0001-24,BACHMAN INC.,0.0,57868-817,9323,Sitio Krivanek,42895506832
21.935.910/0001-36,BROWN ME.,8.7,90627-644,6541,Avenida Coleman,53567778200
59.511.400/0001-04,LEE LTDA.,2.7,33719-523,5680,Parque Ishihara,75934042919
50.819.527/0001-10,KIM ME.,5.9,94730-564,5045,Sitio Fishman,17213981223
33.896.542/0001-43,DANIELS SA.,2.0,10070-526,5091,Sitio Ward,34737261224
23.308.514/0001-04,LUGO INC.,6.8,28178-846,2777,Sitio Rosario,4383021159
45.657.178/0001-48,LARZAZS ME.,4.2,47287-805,5409,Sitio Otto,35657029591
12.256.957/0001-82,RICHARDS ME.,8.8,,314,Parque Gaudette,73167235062
91.448.900/0001-51,,9.9,24727-207,5380,Sitio Pujols,96667944476
58.604.575/0001-01,HARRIS ME.,1.5,27516-345,5294,Rodovia Hartshorne,81732231079
92.285.334/0001-77,SHAH SA.,8.2,,2696,Condomínio Lawson,33479704337
06.740.181/0001-79,ISENHART LTDA.,3.9,35131-158,1307,Condomínio Schmidt,41678115812
32.444.007/0001-99,LONG ME.,4.6,83270-759,1482,Praça Saleh,65271651992
09.298.715/0001-47,GURWELL SA.,6.1,,3321,Sitio Pierce,33989413784
42.099.936/0001-61,SNELLER INC.,5.8,,4340,Rodovia Guillen,81446579287
47.425.544/0001-69,HOOKS INC.,2.3,50943-925,1435,Praça Shoemaker,96158929832
95.780.504/0001-88,KOENIG INC.,7.3,29603-328,0,Sitio Spiney,62571389222
01.570.794/0001-91,AKINS LTDA.,0.3,84416-887,6190,Parque Phillips,17396187798
24.343.314/0001-55,LOWE LTDA.,2.7,26542-168,1204,Condomínio Mcintyre,1780574498
07.292.824/0001-21,KRAMER INC.,5.8,39683-918,4,Rua Nolasco,47947312267
50.891.665/0001-00,ROSHIA LTDA.,9.5,26237-788,9981,Rodovia Holloway,25482966029
21.124.507/0001-27,KOCZERA LTDA.,8.5,15057-466,4658,Avenida Gourley,80885512772
54.796.064/0001-70,FERREIRA SA.,8.9,83010-951,7098,Avenida Kramer,99458439768
87.723.019/0001-44,SWINK INC.,0.0,76620-484,1810,Condomínio Petersen,
71.105.777/0001-69,THORNE SA.,1.3,16266-607,8507,Vila Homer,73371882149
64.891.563/0001-08,LUCAS INC.,0.0,53151-658,4794,Praça Pea,10210322490
34.971.331/0001-90,KLIEBERT ME.,2.4,68263-781,9966,Vila Severtson,14872359646
26.009.505/0001-00,VILLALVAZO ME.,6.0,46544-942,5195,Parque Fiume,55955687286
20.041.758/0001-85,MCKEOWN LTDA.,1.0,77084-908,3124,Vila Mackenzie,4338805948
24.494.011/0001-33,VALDEZ LTDA.,9.5,47603-579,8246,Sitio Shaw,84586745419
02.134.155/0001-46,,8.5,52531-766,2449,Rodovia Johnson,65701008581
71.078.620/0001-91,GALLEGOS ME.,0.3,50075-784,0,Rua Anderson,73505866428
80.913.515/0001-11,MULLINAX LTDA.,2.6,67097-396,5137,Sitio Ray,96345316540
75.953.123/0001-46,STROMQUIST SA.,8.8,85767-916,509,Parque Beek,81879985784
59.080.453/0001-18,EVANS LTDA.,0.6,73903-403,967,Praça Glick,94674069222
11.615.547/0001-18,FENTON LTDA.,7.3,85175-854,0,Parque James,81960822625
17.415.533/0001-37,KING ME.,3.4,25796-103,8433,Rodovia King,
05.155.424/0001-49,GRAY INC.,6.1,67649-352,0,Condomínio Bell,87371252014
